recall_id,study_id,period,survey_type,location_id,location_type,site_id,household_id,HPD,HDI,REM,FCI,education,num_participants,num_ame,days,mdays,consumption,frequency,quantity
1,1,1,2,11,1,12,3000,4.813,0.574,1012.994721,8663.43948,7,5,4,1,14,0,0.357142857,0
2,1,1,2,18,2,19,3003,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,8,0,0.375,0
3,1,1,2,18,2,19,3005,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,8,1,0.375,-1
4,1,1,2,18,2,19,3006,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,14,0,0.571428571,0
5,1,1,2,11,1,12,3010,4.813,0.574,1012.994721,8663.43948,7,3,3,1,16,0,0.375,0
6,1,1,2,18,2,19,3027,5.062,0.574,815.2876596,8336.941475,7,7,6,1,28,0,0.107142857,0
7,1,1,2,18,2,19,3027,5.062,0.574,815.2876596,8336.941475,7,7,6,1,28,0,0.107142857,0
8,1,1,2,18,2,19,3031,5.062,0.574,815.2876596,8336.941475,7,1,1,1,23,0,0.043478261,0
9,1,1,2,18,2,19,3036,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,14,0,0.214285714,0
10,1,1,2,18,2,19,3037,5.062,0.574,815.2876596,8336.941475,7,6,4,1,45,0,0.133333333,0
11,1,1,2,18,2,19,3038,5.062,0.574,815.2876596,8336.941475,7,8,6,1,38,0,0.236842105,0
12,1,1,2,18,2,19,3039,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,20,0,0.15,0
13,1,1,2,18,2,19,3041,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,18,0,0.166666667,0
14,1,1,2,18,2,19,3045,5.062,0.574,815.2876596,8336.941475,7,8,6,1,32,0,0.125,0
15,1,1,2,18,2,19,3062,5.062,0.574,815.2876596,8336.941475,7,6,4,1,22,0,0.090909091,0
16,1,1,2,18,2,19,3062,5.062,0.574,815.2876596,8336.941475,7,6,4,1,22,0,0.090909091,0
17,1,1,2,18,2,19,3065,5.062,0.574,815.2876596,8336.941475,7,11,9,1,50,0,0.22,0
18,1,1,2,12,1,13,3069,4.835,0.574,731.8740842,8522.379757,7,9,7,1,32,0,0.1875,0
19,1,1,2,12,1,13,3070,4.835,0.574,731.8740842,8522.379757,7,10,7,1,32,0,0.1875,0
20,1,1,2,12,1,13,3076,4.835,0.574,731.8740842,8522.379757,7,3,3,1,32,0,0.15625,0
21,1,1,2,12,1,13,3077,4.835,0.574,731.8740842,8522.379757,7,8,6,1,24,0,0.25,0
22,1,1,2,12,1,13,3078,4.835,0.574,731.8740842,8522.379757,7,8,6,1,32,0,0.125,0
23,1,1,2,18,2,19,3079,5.062,0.574,815.2876596,8336.941475,7,2,1,1,36,0,0.25,0
24,1,1,2,14,1,15,3081,4.829,0.574,987.6445845,8616.703107,7,6,5,1,32,1,0.3125,3.4
25,1,1,2,14,1,15,3095,4.829,0.574,987.6445845,8616.703107,7,4,3,1,26,0,0.269230769,0
26,1,1,2,14,1,15,3096,4.829,0.574,987.6445845,8616.703107,7,6,5,1,32,0,0.28125,0
27,1,1,2,14,1,15,3096,4.829,0.574,987.6445845,8616.703107,7,6,5,1,32,0,0.28125,0
28,1,1,2,14,1,15,3099,4.829,0.574,987.6445845,8616.703107,7,12,9,1,32,0,0.4375,0
29,1,1,2,14,1,15,3101,4.829,0.574,987.6445845,8616.703107,7,3,2,1,55,0,0.090909091,0
30,1,1,2,14,1,15,3106,4.829,0.574,987.6445845,8616.703107,7,8,5,1,32,0,0.25,0
31,1,1,2,14,1,15,3107,4.829,0.574,987.6445845,8616.703107,7,3,3,1,20,0,0.1,0
32,1,1,2,14,1,15,3109,4.829,0.574,987.6445845,8616.703107,7,1,1,1,26,0,0.461538462,0
33,1,1,2,14,1,15,3110,4.829,0.574,987.6445845,8616.703107,7,2,2,1,32,0,0.09375,0
34,1,1,2,18,2,19,3111,5.062,0.574,815.2876596,8336.941475,7,8,6,1,26,0,0.115384615,0
35,1,1,2,18,2,19,3111,5.062,0.574,815.2876596,8336.941475,7,8,6,1,26,0,0.115384615,0
36,1,1,2,13,1,14,3117,4.058,0.555,628.9325153,8801.239032,7,4,3,1,85,0,0.023529412,0
37,1,1,2,13,1,14,3117,4.058,0.555,628.9325153,8801.239032,7,4,3,1,85,0,0.023529412,0
38,1,1,2,13,1,14,3119,4.058,0.555,628.9325153,8801.239032,7,4,3,1,61,0,0.147540984,0
39,1,1,2,18,2,19,3121,5.062,0.574,815.2876596,8336.941475,7,10,7,1,21,0,0.095238095,0
40,1,1,2,18,2,19,3124,5.062,0.574,815.2876596,8336.941475,7,4,3,1,20,0,0.3,0
41,1,1,2,18,2,19,3125,5.062,0.574,815.2876596,8336.941475,7,7,6,1,24,0,0.166666667,0
42,1,1,2,18,2,19,3128,5.062,0.574,815.2876596,8336.941475,7,5,4,1,17,0,0.235294118,0
43,1,1,2,18,2,19,3129,5.062,0.574,815.2876596,8336.941475,7,7,5,1,17,0,0.352941176,0
44,1,1,2,13,1,14,3131,4.058,0.555,628.9325153,8801.239032,7,4,3,1,76,0,0.118421053,0
45,1,1,2,13,1,14,3133,4.058,0.555,628.9325153,8801.239032,7,6,5,1,74,0,0.175675676,0
46,1,1,2,13,1,14,3134,4.058,0.555,628.9325153,8801.239032,7,3,3,1,91,0,0.043956044,0
47,1,1,2,13,1,14,3134,4.058,0.555,628.9325153,8801.239032,7,3,3,1,91,0,0.043956044,0
48,1,1,2,13,1,14,3140,4.058,0.555,628.9325153,8801.239032,7,7,6,1,65,0,0.030769231,0
49,1,1,2,13,1,14,3143,4.058,0.555,628.9325153,8801.239032,7,6,5,1,79,0,0.265822785,0
50,1,1,2,18,2,19,3159,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,10,0,0.1,0
51,1,1,2,17,1,18,3165,3.755,0.574,718.2737021,8561.736757,7,7,5,1,23,0,0.304347826,0
52,1,1,2,18,2,19,3186,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,9,0,0.222222222,0
53,1,1,2,18,2,19,3213,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,33,0,0.272727273,0
54,1,1,2,18,2,19,3214,5.062,0.574,815.2876596,8336.941475,7,-9,NA,1,28,0,0.035714286,0
55,1,1,2,18,2,19,3215,5.062,0.574,815.2876596,8336.941475,7,8,5,1,16,1,0.3125,2.448
56,1,1,2,18,2,19,3217,5.062,0.574,815.2876596,8336.941475,7,6,5,1,30,0,0.166666667,0
57,1,1,3,99,2,104,5326,1.671,0.63,1217.544265,8834.653023,5,6,NA,1,3,0,0,0
58,1,1,3,103,1,108,5693,1.671,0.63,1216.00306,8833.411138,1,1,NA,1,3,0,0.333333333,0
59,1,1,3,103,1,108,5728,1.671,0.63,1216.00306,8833.411138,1,6,NA,1,3,0,0.333333333,0
60,1,1,3,99,2,104,5895,1.671,0.63,1217.544265,8834.653023,5,5,NA,1,3,0,0,0
61,1,1,3,99,2,104,5899,1.671,0.63,1217.544265,8834.653023,5,10,NA,1,3,0,0,0
62,1,1,3,101,2,106,6080,21.331,0.597,575.910379,8236.212966,2,6,NA,1,3,0,0,0
63,1,1,3,101,2,106,6115,21.331,0.597,575.910379,8236.212966,5,10,NA,1,3,0,0.333333333,0
64,1,1,3,101,2,106,6126,21.331,0.597,575.910379,8236.212966,5,25,NA,1,6,1,0.5,2.876
65,1,1,3,102,3,107,6140,85.281,0.597,188.9032258,1629.83363,3,13,NA,1,3,0,0,0
66,1,1,3,101,2,106,6141,21.331,0.597,575.910379,8236.212966,2,22,NA,1,3,0,0,0
67,1,1,3,101,2,106,6144,21.331,0.597,575.910379,8236.212966,5,23,NA,1,6,0,0,0
68,1,1,3,102,3,107,6163,85.281,0.597,188.9032258,1629.83363,6,9,NA,1,3,0,0,0
69,1,1,3,99,2,104,6248,1.671,0.63,1217.544265,8834.653023,2,6,NA,1,3,1,0.666666667,1.952
70,1,1,3,100,2,105,6437,1.311,0.597,618.9625895,4833.996357,2,4,NA,1,3,0,0.333333333,0
71,1,1,3,104,1,109,6487,1.307,0.597,619.9886334,4853.139581,4,5,NA,1,3,0,0.333333333,0
72,1,1,3,100,2,105,6514,1.311,0.597,618.9625895,4833.996357,5,5,NA,1,3,0,0.333333333,0
73,1,1,3,100,2,105,6520,1.311,0.597,618.9625895,4833.996357,2,15,NA,1,3,0,0,0
74,1,1,3,100,2,105,6526,1.311,0.597,618.9625895,4833.996357,2,10,NA,1,3,0,0,0
75,1,1,3,102,3,107,6633,85.281,0.597,188.9032258,1629.83363,3,5,NA,1,6,0,0,0
76,1,1,3,102,3,107,6652,85.281,0.597,188.9032258,1629.83363,6,1,NA,1,3,0,0,0
77,1,1,3,102,3,107,6654,85.281,0.597,188.9032258,1629.83363,3,8,NA,1,3,0,0,0
78,1,1,3,102,3,107,6661,85.281,0.597,188.9032258,1629.83363,6,11,NA,1,3,0,0,0
79,1,1,3,102,3,107,6668,85.281,0.597,188.9032258,1629.83363,3,8,NA,1,3,0,0,0
80,1,1,3,102,3,107,6696,85.281,0.597,188.9032258,1629.83363,3,2,NA,1,3,0,0,0
81,1,1,3,102,3,107,6698,85.281,0.597,188.9032258,1629.83363,3,3,NA,1,3,0,0,0
82,1,1,3,104,1,109,6737,1.307,0.597,619.9886334,4853.139581,4,7,NA,1,3,0,0,0
83,1,1,3,104,1,109,6744,1.307,0.597,619.9886334,4853.139581,1,7,NA,1,3,0,0,0
84,1,1,3,104,1,109,6757,1.307,0.597,619.9886334,4853.139581,4,4,NA,1,3,0,0,0
85,1,1,3,102,3,107,6787,85.281,0.597,188.9032258,1629.83363,6,11,NA,1,6,0,0.333333333,0
86,1,1,3,100,2,105,6799,1.311,0.597,618.9625895,4833.996357,5,11,NA,1,6,0,0.166666667,0
87,1,1,1,125,1,131,61654,35.729,0.582,238.040396,6876.15856,1,2,NA,1,42,0,0.166666667,0
88,1,1,1,125,1,131,61656,35.729,0.582,238.040396,6876.15856,1,11,NA,1,40,0,0.4,0
89,1,1,1,125,1,131,61661,35.729,0.582,238.040396,6876.15856,1,12,NA,1,38,0,0.157894737,0
90,1,1,1,125,1,131,61663,35.729,0.582,238.040396,6876.15856,4,8,NA,1,43,0,0.162790698,0
91,1,1,1,125,1,131,61668,35.729,0.582,238.040396,6876.15856,1,8,NA,1,43,0,0.162790698,0
92,1,1,1,125,1,131,61671,35.729,0.582,238.040396,6876.15856,1,4,NA,1,42,0,0.238095238,0
93,1,1,1,125,1,131,61672,35.729,0.582,238.040396,6876.15856,1,4,NA,1,38,0,0,0
94,1,1,1,125,1,131,61673,35.729,0.582,238.040396,6876.15856,1,3,NA,1,42,0,0.023809524,0
95,1,1,1,125,1,131,61674,35.729,0.582,238.040396,6876.15856,1,2,NA,1,39,0,0.102564103,0
96,1,1,1,125,1,131,61675,35.729,0.582,238.040396,6876.15856,4,7,NA,1,38,0,0.315789474,0
97,1,1,1,125,1,131,61675,35.729,0.582,238.040396,6876.15856,4,7,NA,1,38,0,0.315789474,0
98,1,1,1,125,1,131,61676,35.729,0.582,238.040396,6876.15856,1,11,NA,1,43,0,0.11627907,0
99,1,1,1,125,1,131,61676,35.729,0.582,238.040396,6876.15856,1,11,NA,1,43,0,0.11627907,0
100,1,1,1,125,1,131,61676,35.729,0.582,238.040396,6876.15856,1,11,NA,1,43,0,0.11627907,0
101,1,1,1,125,1,131,61678,35.729,0.582,238.040396,6876.15856,1,3,NA,1,36,0,0.305555556,0
102,1,1,1,125,1,131,61680,35.729,0.582,238.040396,6876.15856,1,2,NA,1,36,1,0.083333333,-1
103,1,1,1,125,1,131,61682,35.729,0.582,238.040396,6876.15856,1,3,NA,1,36,0,0.083333333,0
104,1,1,1,125,1,131,61683,35.729,0.582,238.040396,6876.15856,4,3,NA,1,42,0,0.071428571,0
105,1,1,1,125,1,131,61689,35.729,0.582,238.040396,6876.15856,1,2,NA,1,36,0,0.083333333,0
106,1,1,1,113,1,118,7156,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
107,1,1,1,113,1,118,7181,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
108,1,1,1,113,1,118,7215,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
109,1,1,1,113,1,118,7224,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
110,1,1,1,113,1,118,7350,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
111,1,1,1,113,1,118,7504,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
112,1,1,1,113,1,118,7763,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
113,1,1,1,113,1,118,7784,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
114,1,1,1,113,1,118,7866,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
115,1,1,1,113,1,118,7875,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
116,1,1,1,113,1,118,7881,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
117,1,1,1,113,1,118,7887,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
118,1,1,1,113,1,118,7925,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
119,1,1,1,113,1,118,8041,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
120,1,1,1,113,1,118,8107,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
121,1,1,1,113,1,118,8177,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
122,1,1,1,113,1,118,8195,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
123,1,1,1,113,1,118,8216,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
124,1,1,1,113,1,118,8345,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
125,1,1,1,113,1,118,8352,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
126,1,1,1,113,1,118,8482,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
127,1,1,1,113,1,118,8547,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
128,1,1,1,113,1,118,8559,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
129,1,1,1,113,1,118,8600,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
130,1,1,1,113,1,118,8749,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
131,1,1,1,113,1,118,8818,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
132,1,1,1,113,1,118,8954,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
133,1,1,1,113,1,118,9048,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
134,1,1,1,113,1,118,9134,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
135,1,1,1,113,1,118,9152,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
136,1,1,1,113,1,118,9223,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
137,1,1,1,113,1,118,9237,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
138,1,1,1,113,1,118,9365,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
139,1,1,1,113,1,118,9854,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
140,1,1,1,113,1,118,10104,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
141,1,1,1,113,1,118,10113,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
142,1,1,1,113,1,118,10132,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
143,1,1,1,113,1,118,10156,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
144,1,1,1,113,1,118,10165,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
145,1,1,1,113,1,118,10310,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
146,1,1,1,113,1,118,10403,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
147,1,1,1,113,1,118,10509,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
148,1,1,1,113,1,118,10664,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
149,1,1,1,113,1,118,10790,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
150,1,1,1,113,1,118,10830,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
151,1,1,1,113,1,118,10855,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
152,1,1,1,113,1,118,11011,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
153,1,1,1,113,1,118,11098,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
154,1,1,1,113,1,118,11143,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
155,1,1,1,113,1,118,11159,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
156,1,1,1,113,1,118,11319,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
157,1,1,1,113,1,118,11493,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
158,1,1,1,113,1,118,11534,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
159,1,1,1,113,1,118,11845,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
160,1,1,1,113,1,118,11944,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
161,1,1,1,113,1,118,11959,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
162,1,1,1,113,1,118,12360,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
163,1,1,1,113,1,118,12427,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
164,1,1,1,113,1,118,12461,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
165,1,1,1,113,1,118,12532,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
166,1,1,1,113,1,118,12641,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
167,1,1,1,113,1,118,12774,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
168,1,1,1,113,1,118,12805,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
169,1,1,1,113,1,118,12964,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
170,1,1,1,113,1,118,12979,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
171,1,1,1,113,1,118,12990,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
172,1,1,1,113,1,118,13219,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
173,1,1,1,113,1,118,13227,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
174,1,1,1,113,1,118,13382,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
175,1,1,1,113,1,118,13452,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,1,-1,-1
176,1,1,1,113,1,118,13475,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
177,1,1,1,113,1,118,13590,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
178,1,1,1,113,1,118,13597,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
179,1,1,1,113,1,118,13604,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
180,1,1,1,113,1,118,13638,0.586,0.396,2524.277268,9450.07771,7,-8,NA,1,1,0,-1,0
181,2,1,1,114,1,119,13683,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
182,2,1,1,114,1,119,13705,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
183,2,1,1,114,1,119,13736,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
184,2,1,1,114,1,119,13741,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
185,2,1,1,114,1,119,13976,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
186,2,1,1,114,1,119,14232,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
187,2,1,1,114,1,119,14235,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
188,2,1,1,114,1,119,14377,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
189,2,1,1,114,1,119,14434,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
190,2,1,1,114,1,119,14461,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
191,2,1,1,114,1,119,14469,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
192,2,1,1,114,1,119,14503,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
193,2,1,1,114,1,119,14741,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
194,2,1,1,114,1,119,14775,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
195,2,1,1,114,1,119,14779,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
196,2,1,1,114,1,119,14875,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
197,2,1,1,114,1,119,14929,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
198,2,1,1,114,1,119,15016,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
199,2,1,1,114,1,119,15050,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
200,2,1,1,114,1,119,15149,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
201,2,1,1,114,1,119,15170,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
202,2,1,1,114,1,119,15211,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
203,2,1,1,114,1,119,15285,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
204,2,1,1,114,1,119,15295,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
205,2,1,1,114,1,119,15333,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
206,2,1,1,114,1,119,15408,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
207,2,1,1,114,1,119,15494,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
208,2,1,1,114,1,119,15697,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
209,2,1,1,114,1,119,15761,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
210,2,1,1,114,1,119,15958,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
211,2,1,1,114,1,119,16060,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
212,2,1,1,114,1,119,16156,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
213,2,1,1,114,1,119,16652,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
214,2,1,1,114,1,119,16673,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
215,2,1,1,114,1,119,16748,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
216,2,1,1,114,1,119,16779,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
217,2,1,1,114,1,119,16786,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
218,2,1,1,114,1,119,16881,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
219,2,1,1,114,1,119,16931,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
220,2,1,1,114,1,119,16938,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
221,2,1,1,114,1,119,16960,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
222,2,1,1,114,1,119,17012,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
223,2,1,1,114,1,119,17160,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
224,2,1,1,114,1,119,17287,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
225,2,1,1,114,1,119,17298,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
226,2,1,1,114,1,119,17323,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
227,2,1,1,114,1,119,17376,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
228,2,1,1,114,1,119,17390,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
229,2,1,1,114,1,119,17751,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
230,2,1,1,114,1,119,18065,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
231,2,1,1,114,1,119,18186,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
232,2,1,1,114,1,119,18404,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
233,2,1,1,114,1,119,18641,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,1,-1,-1
234,2,1,1,114,1,119,18671,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
235,2,1,1,114,1,119,18792,0.426,0.456,1664.349533,9325.338453,7,-8,NA,1,1,0,-1,0
236,2,1,1,115,1,120,19120,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,1,-1,-1
237,2,1,1,115,1,120,19125,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,0,-1,0
238,2,1,1,115,1,120,19261,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,1,-1,-1
239,2,1,1,115,1,120,19406,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,0,-1,0
240,2,1,1,115,1,120,19416,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,0,-1,0
241,2,1,1,115,1,120,19544,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,1,-1,-1
242,2,1,1,115,1,120,19602,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,1,-1,-1
243,2,1,1,115,1,120,19775,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,1,-1,-1
244,2,1,1,115,1,120,19838,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,0,-1,0
245,2,1,1,115,1,120,19950,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,1,-1,-1
246,2,1,1,115,1,120,20023,0.033,0.396,4070.877631,9572.920319,7,-8,NA,1,1,0,-1,0
